CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
94806	R -3 c H	(La0.752 Sr0.248) (Mn0.96 Zn0.04) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.51966(15) 5.51966(15) 13.3666(4) 90 90 120	352.68	293.00	0.101325	2002	10	
94807	R -3 c H	(La0.778 Sr0.222) (Mn0.94 Zn0.06) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.52463(15) 5.52463(15) 13.3626(4) 90 90 120	353.21	293.00	0.101325	2002	10	
94808	R -3 c H	(La0.804 Sr0.196) (Mn0.92 Zn0.08) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.52826(16) 5.52826(16) 13.3600(4) 90 90 120	353.60	293.00	0.101325	2002	10	
94809	R -3 c H	(La0.83 Sr0.17) (Mn0.9 Zn0.1) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.53155(16) 5.53155(16) 13.3570(4) 90 90 120	353.94	293.00	0.101325	2002	10	
94810	R -3 c H	(La0.706 Sr0.294) (Mn0.98 Sc0.02) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.51390(12) 5.51390(12) 13.3712(3) 90 90 120	352.06	293.00	0.101325	2002	10	
94811	R -3 c H	(La0.712 Sr0.288) (Mn0.96 Sc0.04) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.52032(13) 5.52032(13) 13.3781(3) 90 90 120	353.06	293.00	0.101325	2002	10	
94812	R -3 c H	(La0.718 Sr0.282) (Mn0.94 Sc0.06) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.52635(14) 5.52635(14) 13.3873(4) 90 90 120	354.08	293.00	0.101325	2002	10	
94813	R -3 c H	(La0.724 Sr0.276) (Mn0.92 Sc0.08) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.53102(15) 5.53102(15) 13.3956(4) 90 90 120	354.90	293.00	0.101325	2002	10	
94814	R -3 c H	(La0.73 Sr0.27) (Mn0.9 Sc0.1) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.53640(15) 5.53640(15) 13.4053(4) 90 90 120	355.85	293.00	0.101325	2002	10	
94816	R -3 c H	(La0.726 Ba0.274) (Mn0.98 Cu0.02) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54219(12) 5.54219(12) 13.4957(3) 90 90 120	359.00	293.00	0.101325	2002	10	
94817	R -3 c H	(La0.752 Ba0.248) (Mn0.96 Cu0.04) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54600(13) 5.54600(13) 13.4861(3) 90 90 120	359.23	293.00	0.101325	2002	10	
94818	R -3 c H	(La0.778 Ba0.222) (Mn0.94 Cu0.06) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54798(15) 5.54798(15) 13.4814(4) 90 90 120	359.36	293.00	0.101325	2002	10	
94819	R -3 c H	(La0.804 Ba0.196) (Mn0.92 Cu0.08) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54924(16) 5.54924(16) 13.4669(4) 90 90 120	359.14	293.00	0.101325	2002	10	
94820	R -3 c H	(La0.83 Ba0.17) (Mn0.9 Cu0.1) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54796(19) 5.54796(19) 13.4430(5) 90 90 120	358.34	293.00	0.101325	2002	10	
94821	R -3 c H	(La0.726 Ba0.274) (Mn0.98 Zn0.02) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54330(12) 5.54330(12) 13.4998(3) 90 90 120	359.25	293.00	0.101325	2002	10	
94822	R -3 c H	(La0.752 Ba0.248) (Mn0.96 Zn0.04) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54523(19) 5.54523(19) 13.4962(5) 90 90 120	359.40	293.00	0.101325	2002	10	
94823	R -3 c H	(La0.778 Ba0.222) (Mn0.94 Zn0.06) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54852(17) 5.54852(17) 13.4850(5) 90 90 120	359.53	293.00	0.101325	2002	10	
94824	R -3 c H	(La0.804 Ba0.196) (Mn0.92 Zn0.08) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.55005(19) 5.55005(19) 13.4683(5) 90 90 120	359.28	293.00	0.101325	2002	10	
94825	R -3 c H	(La0.83 Ba0.17) (Mn0.9 Zn0.1) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.5505(2) 5.5505(2) 13.4523(5) 90 90 120	358.91	293.00	0.101325	2002	10	
94826	R -3 c H	(La0.706 Ba0.294) (Mn0.98 Sc0.02) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.54806(12) 5.54806(12) 13.5167(3) 90 90 120	360.32	293.00	0.101325	2002	10	
94827	R -3 c H	(La0.712 Ba0.288) (Mn0.96 Sc0.04) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.55188(12) 5.55188(12) 13.5178(3) 90 90 120	360.84	293.00	0.101325	2002	10	
94828	R -3 c H	(La0.718 Ba0.282) (Mn0.94 Sc0.06) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.5566(12) 5.5566(12) 13.5250(3) 90 90 120	361.65	293.00	0.101325	2002	10	
94829	R -3 c H	(La0.724 Ba0.276) (Mn0.92 Sc0.08) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.56124(13) 5.56124(13) 13.5313(4) 90 90 120	362.42	293.00	0.101325	2002	10	
94830	R -3 c H	(La0.73 Ba0.27) (Mn0.9 Sc0.1) O3	LaAlO3	El-Fadli, Z.; Metni, M.R.; Sapina, F.; Martinez, E.; Folgado, J.V.; Beltran, A.	5.56486(16) 5.56486(16) 13.5395(4) 90 90 120	363.11	293.00	0.101325	2002	10	
95464	R -3 c H	(La0.6 Ba0.3 Ca0.1) Mn O3	LaAlO3	Liu, R.-S.; Shen, C.H.; Hu, S.F.; Chen, J.-M.	5.5095(3) 5.5095(3) 13.4430(9) 90 90 120	353.39	293.00	0.101325	2002	10	
95465	R -3 c H	(La0.6 Ba0.2 Ca0.2) Mn O3	LaAlO3	Liu, R.-S.; Shen, C.H.; Hu, S.F.; Chen, J.-M.	5.4807(6) 5.4807(6) 13.434(2) 90 90 120	349.47	293.00	0.101325	2002	10	
95503	R -3 c H	Pb6 (Pb1.82 Ca0.18) Mn (Si2 O7)3	MnPb8Si6O21	Kolitsch, U.; Holtstam, D.	9.804(1) 9.804(1) 38.416(8) 90 90 120	3197.79	293.00	0.101325	2002	10	
97816	R -3 c H	(La0.7 Sr0.3) (Mn0.9 Ti0.1) O3	LaAlO3	Kallel, N.; Dezanneau, G.; Dhahri, J.; Oumezzine, M.; Vincent, H.	5.5255(7) 5.5255(7) 13.3899(2) 90 90 120	354.04	293.00	0.101325	2003	10	
97817	R -3 c H	(La0.7 Sr0.3) (Mn0.8 Ti0.2) O3	LaAlO3	Kallel, N.; Dezanneau, G.; Dhahri, J.; Oumezzine, M.; Vincent, H.	5.5374(1) 5.5374(1) 13.4200(2) 90 90 120	356.36	293.00	0.101325	2003	10	
97818	R -3 c H	(La0.7 Sr0.3) (Mn0.7 Ti0.3) O3	LaAlO3	Kallel, N.; Dezanneau, G.; Dhahri, J.; Oumezzine, M.; Vincent, H.	5.5428(1) 5.5428(1) 13.4455(3) 90 90 120	357.74	293.00	0.101325	2003	10	
98181	P -3 c 1	(Sr0.75 Ba0.25)5 (Ni Mn3 O12)		Hernando, M.; Boulahya, K.; Parras, M.; Gonzalez Calbet, J.M.; Amador, U.	9.7114(2) 9.7114(2) 20.3649(6) 90 90 120	1663.32	293.00	0.101325	2003	10	
98527	R -3 m H	Ba12 Ca3 (Mo3 Mn6 O36)	Ba2NiTeO6	Creon, N.; Michel, C.; Hervieu, M.; Maignan, A.; Raveau, B.	5.8364(2) 5.8364(2) 28.870(1) 90 90 120	851.66	293.00	0.101325	2003	10	
98728	R -3 c H	(La0.8 Sr0.2) ((Mn0.8 Fe0.2) O3)	LaAlO3	Boerger, A.; Langbein, H.	5.5348(1) 5.5348(1) 13.3771(1) 90 90 120	354.89	293.00	0.101325	2003	10	
98729	R -3 c H	(La0.7 Sr0.3) ((Mn0.7 Fe0.3) O3)	LaAlO3	Boerger, A.; Langbein, H.	5.5151(1) 5.5151(1) 13.3701(1) 90 90 120	352.19	293.00	0.101325	2003	10	
98730	R -3 c H	(La0.6 Sr0.4) ((Mn0.6 Fe0.4) O3)	LaAlO3	Boerger, A.; Langbein, H.	5.4960(1) 5.4960(1) 13.3625(1) 90 90 120	349.55	293.00	0.101325	2003	10	
98731	R -3 c H	(La0.5 Sr0.5) ((Mn0.5 Fe0.5) O3)	LaAlO3	Boerger, A.; Langbein, H.	5.4814(1) 5.4814(1) 13.3622(2) 90 90 120	347.69	293.00	0.101325	2003	10	
99439	R -3 m H	Ba5 Mn Na2 O4.98 (V O4)2		Bendraoua, A.; Quarez, E.; Abraham, F.; Mentre, O.	5.8490(6) 5.8490(6) 36.856(5) 90 90 120	1091.95	293.00	0.101325	2004	10	
99556	R -3 c H	(La0.57 Pr0.03 Sr0.4) (Mn O3)	LaAlO3	Zemni, S.; Dhahri, Ja.; Cherif, K.; Dhahri, J.; Oumezzine, M.; Ghedira, M.; Vincent, H.	5.4832(3) 5.4832(3) 13.3438(5) 90 90 120	347.44	293.00	0.101325	2004	10	
99557	R -3 c H	(La0.54 Pr0.06 Sr0.4) (Mn O3)	LaAlO3	Zemni, S.; Dhahri, Ja.; Cherif, K.; Dhahri, J.; Oumezzine, M.; Ghedira, M.; Vincent, H.	5.4818(7) 5.4818(7) 13.3369(2) 90 90 120	347.08	293.00	0.101325	2004	10	
99558	R -3 c H	(La0.42 Pr0.18 Sr0.4) (Mn O3)	LaAlO3	Zemni, S.; Dhahri, Ja.; Cherif, K.; Dhahri, J.; Oumezzine, M.; Ghedira, M.; Vincent, H.	5.4801(2) 5.4801(2) 13.3283(1) 90 90 120	346.64	293.00	0.101325	2004	10	
99559	R -3 c H	(La0.3 Pr0.3 Sr0.4) (Mn O3)	LaAlO3	Zemni, S.; Dhahri, Ja.; Cherif, K.; Dhahri, J.; Oumezzine, M.; Ghedira, M.; Vincent, H.	5.4757(5) 5.4757(5) 13.3128(2) 90 90 120	345.68	293.00	0.101325	2004	10	
99890	R -3 m H	Li ((Li0.2 Ni0.1 Co0.2 Mn0.5) O2)	α−NaFeO2	Park, K.S.; Cho, M.H.; Jin, S.J.; Nahm, K.S.; Hong Young-Sik	2.8477(1) 2.8477(1) 14.2282(9) 90 90 120	99.92	293.00	0.101325	2004	10	
99891	R -3 m H	Li ((Ni0.25 Co0.5 Mn0.25) O2)	α−NaFeO2	Park, K.S.; Cho, M.H.; Jin, S.J.; Nahm, K.S.; Hong Young-Sik	2.8498(4) 2.8498(4) 14.2078(9) 90 90 120	99.93	293.00	0.101325	2004	10	
112009	R -3 c H	(La0.55 Pr0.1 Sr0.35) (Mn O3)	LaAlO3	Guedri, Abdelbaki; Mnefgui, Safa; Hcini, Sobhi; Hlil, E.K.; Dhahri, Abdessalem	5.4605(6) 5.4605(6) 13.3650(14) 90. 90. 120.	345.12	293.00	0.101325	2021	10	
112530	R -3 c H	(La0.8 Na0.2) ((Mn0.97 Ni0.03) O3)	LaAlO3	Hassayoun, O.; Baazaoui, M.; Laouyenne, M.R.; Hosni, F.; Hlil, E.K.; Oumezzine, M.; Farah, Kh.	5.4950(1) 5.4950(1) 13.3136(3) 90. 90. 120.	348.15	293.00	0.101325	2019	10	
112531	R -3 c H	(La0.8 Na0.2) ((Mn0.94 Ni0.06) O3)	LaAlO3	Hassayoun, O.; Baazaoui, M.; Laouyenne, M.R.; Hosni, F.; Hlil, E.K.; Oumezzine, M.; Farah, Kh.	5.4949(1) 5.4949(1) 13.3113(4) 90. 90. 120.	348.07	293.00	0.101325	2019	10	
113330	R 3 H	(Mg2.8 Mn0.1 Li0.1) (Te O6)	Ni3TeO6	Zhou, Xiao; Yang, Jinjin; Zhu, Chuanhui; Han, Yifeng; Sun, Zhongxiong; Huang, Xiaokang; Cao, Luyu; Wang, Jing; Fang, Yuanyuan; Wang, Kai; Zou, Bo; Li, Man-Rong	5.159(3) 5.159(3) 13.855(7) 90 90 120	319.35	295.00	0.101325	2021	10	
117817	R -3 m H	Ba4 Y (Mn2.998 Cu0.002) O11.5	Ba2NiTeO6	Barbier, Tristan; Autret-Lambert, Cécile; Andreazza, Pascal; Ruyter, Antoine; Honstettre, Christophe; Lambert, Sébastien; Gervais, François; Lethiecq, Marc	5.7908(2) 5.7908(2) 28.654(6) 90. 90. 120.	832.13	293.00	0.101325	2013	10	
117818	R -3 m H	Ba4 Y (Mn2.995 Cu0.005) O11.5	Ba2NiTeO6	Barbier, Tristan; Autret-Lambert, Cécile; Andreazza, Pascal; Ruyter, Antoine; Honstettre, Christophe; Lambert, Sébastien; Gervais, François; Lethiecq, Marc	5.7895(2) 5.7895(2) 28.654(1) 90. 90. 120.	831.76	293.00	0.101325	2013	10	
117819	R -3 m H	Ba4 Y (Mn2.99 Cu0.01) O11.5	Ba2NiTeO6	Barbier, Tristan; Autret-Lambert, Cécile; Andreazza, Pascal; Ruyter, Antoine; Honstettre, Christophe; Lambert, Sébastien; Gervais, François; Lethiecq, Marc	5.7907(4) 5.7907(4) 28.649(7) 90. 90. 120.	831.96	293.00	0.101325	2013	10	
117820	R -3 m H	Ba4 Y (Mn2.97 Cu0.02) O11.47	Ba2NiTeO6	Barbier, Tristan; Autret-Lambert, Cécile; Andreazza, Pascal; Ruyter, Antoine; Honstettre, Christophe; Lambert, Sébastien; Gervais, François; Lethiecq, Marc	5.7892(9) 5.7892(9) 28.644(8) 90. 90. 120.	831.38	293.00	0.101325	2013	10	
117821	R -3 m H	Ba4 Y (Mn2.95 Cu0.04) O11.45	Ba2NiTeO6	Barbier, Tristan; Autret-Lambert, Cécile; Andreazza, Pascal; Ruyter, Antoine; Honstettre, Christophe; Lambert, Sébastien; Gervais, François; Lethiecq, Marc	5.7904(4) 5.7904(4) 28.617(9) 90. 90. 120.	830.94	293.00	0.101325	2013	10	
125505	R -3 m H	Li Ni0.5 Co0.2 Mn0.3 O2	α−NaFeO2	Jia, Kai; Wang, Junxiong; Zhuang, Zhaofeng; Piao, Zhihong; Zhang, Mengtian; Liang, Zheng; Ji, Guanjun; Ma, Jun; Ji, Haocheng; Yao, Wenjiao; Zhou, Guangmin; Cheng, Hui-Ming	2.8781(2) 2.8781(2) 14.2628(5) 90. 90. 120.	102.32	293.00	0.101325	2023	10	
125506	R -3 m H	Li Ni0.5 Co0.2 Mn0.3 O2	α−NaFeO2	Jia, Kai; Wang, Junxiong; Zhuang, Zhaofeng; Piao, Zhihong; Zhang, Mengtian; Liang, Zheng; Ji, Guanjun; Ma, Jun; Ji, Haocheng; Yao, Wenjiao; Zhou, Guangmin; Cheng, Hui-Ming	2.8709(3) 2.8709(3) 14.2424(2) 90. 90. 120.	101.66	293.00	0.101325	2023	10	
125507	R -3 m H	Li Ni0.5 Co0.2 Mn0.3 O2	α−NaFeO2	Jia, Kai; Wang, Junxiong; Zhuang, Zhaofeng; Piao, Zhihong; Zhang, Mengtian; Liang, Zheng; Ji, Guanjun; Ma, Jun; Ji, Haocheng; Yao, Wenjiao; Zhou, Guangmin; Cheng, Hui-Ming	2.8706(1) 2.8706(1) 14.2402(7) 90. 90. 120.	101.62	293.00	0.101325	2023	10	
125939	R -3 c H	La0.8 Ba0.1 Ca0.1 Mn O3	LaAlO3	Chebaane, M.; Talbi, N.; Dhahri, A.; Oumezzine, M.; Khirouni, K.	5.4331(1) 5.4331(1) 13.432(1) 90. 90. 120.	343.37	293.00	0.101325	2017	10	
126248	R -3 c H	(Mn (H2 O)6) (Si F6)	(Fe(H2O)6)(SiF6)	Cotton, F. Albert; Daniels, Lee M.; Murillo, Carlos A.; Quesada, Jaime F.	9.660(2) 9.660(2) 9.801(2) 90. 90. 120.	792.05	295.00	0.101325	1993	10	
132576	R -3 m H	Li1.1 (Mn0.6 Co0.8 Ni0.6) O3	α−NaFeO2	Hu, Linhua; Yin, Liang; Hassan, Fayyazul; Cabana, Jordi	2.9086(2) 2.9086(2) 14.246(2) 90. 90. 120.	104.37	293.00	0.101325	2020	10	
132579	R -3 m H	Li1.1 (Mn0.6 Co0.8 Ni0.6) O3	α−NaFeO2	Hu, Linhua; Yin, Liang; Hassan, Fayyazul; Cabana, Jordi	2.9014(1) 2.9014(1) 14.3251(13) 90. 90. 120.	104.43	293.00	0.101325	2020	10	
133882	R -3 m H	Na0.8 Cu0.18 Fe0.3 Mn0.52 O2	α−NaFeO2	Fu, Hongwei; Fan, Guozheng; Zhou, Jiang; Yu, Xinzhi; Xie, Xuesong; Wang, Jue; Lu, Bingan; Liang, Shuquan	2.9326(4) 2.9326(4) 16.6091(2) 90. 90. 120.	123.70	293.00	0.101325	2020	10	
133883	R 3 m H	Na0.8 Cu0.18 Fe0.3 Mn0.52 O2	CuCrSe2	Fu, Hongwei; Fan, Guozheng; Zhou, Jiang; Yu, Xinzhi; Xie, Xuesong; Wang, Jue; Lu, Bingan; Liang, Shuquan	2.9149(6) 2.9149(6) 16.7634(1) 90. 90. 120.	123.35	293.00	0.101325	2020	10	
133884	R -3 m H	Na0.85 Cu0.18 Fe0.3 Mn0.52 O2	α−NaFeO2	Fu, Hongwei; Fan, Guozheng; Zhou, Jiang; Yu, Xinzhi; Xie, Xuesong; Wang, Jue; Lu, Bingan; Liang, Shuquan	2.9356(3) 2.9356(3) 16.5814(1) 90. 90. 120.	123.75	293.00	0.101325	2020	10	
133885	R -3 m H	Na0.9 Cu0.18 Fe0.3 Mn0.52 O2	α−NaFeO2	Fu, Hongwei; Fan, Guozheng; Zhou, Jiang; Yu, Xinzhi; Xie, Xuesong; Wang, Jue; Lu, Bingan; Liang, Shuquan	2.9377(3) 2.9377(3) 16.5602(2) 90. 90. 120.	123.77	293.00	0.101325	2020	10	
136036	R -3 m H	Li0.94 Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Chang, Zhi; Qiao, Yu; Yang, Huijun; Cao, Xin; Zhu, Xingyu; He, Ping; Zhou, Haoshen	2.8612(9) 2.8612(9) 14.2273(7) 90. 90. 120.	100.87	293.00	0.101325	2021	10	
136502	R -3 H	Zn1.87 Mg0.004 Mn0.23 Si O4		Czaja, Maria; Lisiecki, Radosław; Juroszek, Rafał; Krzykawski, Tomasz	13.9647(2) 13.9647(2) 9.3359(1) 90. 90. 120.	1576.70	293.00	0.101325	2021	10	
142001	R 3 c H	(Li0.82 Mn0.18) (Fe0.09 Nb0.91) O3	LiNbO3	Han, Yifeng; Zhu, Chuanhui; Peng, Yi; Li, Shufang; Wu, MeiXia; Zhao, Shuang; Deng, Zheng; Jin, Changqing; Du, Wei; Walker, David; Li, Man-Rong	5.17589(5) 5.17589(5) 13.86668(14) 90 90 120	321.71	298.00	0.101325	2020	10	
142002	R 3 c H	(Li0.43 Mn0.57) (Fe0.28 Nb0.72) O3	LiNbO3	Han, Yifeng; Zhu, Chuanhui; Peng, Yi; Li, Shufang; Wu, MeiXia; Zhao, Shuang; Deng, Zheng; Jin, Changqing; Du, Wei; Walker, David; Li, Man-Rong	5.23421(3) 5.23421(3) 13.9150(1) 90 90 120	330.15	298.00	0.101325	2020	10	
142003	R 3 c H	(Li0.67 Mn0.33) (Fe0.17 Nb0.83) O3	LiNbO3	Han, Yifeng; Zhu, Chuanhui; Peng, Yi; Li, Shufang; Wu, MeiXia; Zhao, Shuang; Deng, Zheng; Jin, Changqing; Du, Wei; Walker, David; Li, Man-Rong	5.19699(1) 5.19699(1) 13.87683(4) 90 90 120	324.58	298.00	0.101325	2020	10	
142004	R 3 c H	(Li0.54 Mn0.46) (Fe0.23 Nb0.77) O3	LiNbO3	Han, Yifeng; Zhu, Chuanhui; Peng, Yi; Li, Shufang; Wu, MeiXia; Zhao, Shuang; Deng, Zheng; Jin, Changqing; Du, Wei; Walker, David; Li, Man-Rong	5.22485(3) 5.22485(3) 13.9028(1) 90 90 120	328.67	298.00	0.101325	2020	10	
143109	R -3 m H	(Li0.975 Ni0.025) (Ni0.78 Mn0.12 Co0.1) O2	α−NaFeO2	Mukherjee, Paromita; Paddison, Joseph A.M.; Xu, Chao; Ruff, Zachary; Wildes, Andrew R.; Keen, David A.; Smith, Ronald I.; Grey, Clare P.; Dutton, Siân E.	2.8719(2) 2.8719(2) 14.199(2) 90. 90. 120.	101.42	293.00	0.101325	2021	10	
143110	R -3 m H	(Li0.998 Ni0.002) (Ni0.806 Mn0.094 Co0.1) O2	α−NaFeO2	Mukherjee, Paromita; Paddison, Joseph A.M.; Xu, Chao; Ruff, Zachary; Wildes, Andrew R.; Keen, David A.; Smith, Ronald I.; Grey, Clare P.; Dutton, Siân E.	2.8727(3) 2.8727(3) 14.207(3) 90. 90. 120.	101.53	293.00	0.101325	2021	10	
143581	R -3 c H	La0.48 Sr0.52 Ce0.06 Mn0.79 O2.55	(La,Sr)CuO3-x	Madhusudhan Naik, J.; Ritter,  Clemens; Bulfin, Brendan; Steinfeld, Aldo; Erni, Rolf; Patzke, Greta R.	5.4776(3) 5.4776(3) 13.3550(12) 90.0000 90.0000 120.000	347.02	293.00	0.101325	2021	10	
149597	R -3 m H	Li1.02 Ni0.43 Mn0.57 Cr0.025 O2	α−NaFeO2	Fan, Yameng; Olsson, Emilia; Johannessen, Bernt; D'Angelo, Anita M.; Thomsen, Lars; Cowie, Bruce; Smillie, Lachlan; Liang, Gemeng; Lei, Yaojie; Bo, Guyue; Zhao, Yunlong; Pang, Wei Kong; Cai, Qiong; Guo, Zaiping	2.8570(2) 2.8570(2) 14.2617(8) 90. 90. 120.	100.81	293.00	0.101325	2024	10	
149780	R -3 c R	(La0.9 Sr0.1) (Cr0.5 Mn0.5) O3	LaAlO3	Silva, Romualdo S.; Fontes, J. Fernando D.; Ferreira, Nilson S.; Gonçalves, Rafael S.; Maia da Costa, Marcelo E.H.; Barrozo, Petrucio	5.46(9) 5.46(9) 5.46(9) 60.14(5) 60.14(5) 60.14(5)	115.46	293.00	0.101325	2022	10	
152612	R -3 c H	(La0.6 Sr0.35 K0.05) (Mn O3)	LaAlO3	Zemni, S.; Dhahri, Ja.; Cherif, K.; Dhahri, J.; Oumezzine, M.; Ghedira, M.; Vincent, H.	5.5021(5) 5.5021(5) 13.3676(6) 90. 90. 120.	350.46	293.00	0.101325	2005	10	
152613	R -3 c H	(La0.6 Sr0.3 K0.1) (Mn O3)	LaAlO3	Zemni, S.; Dhahri, Ja.; Cherif, K.; Dhahri, J.; Oumezzine, M.; Ghedira, M.; Vincent, H.	5.5081(3) 5.5081(3) 13.3682(4) 90. 90. 120.	351.24	293.00	0.101325	2005	10	
152614	R -3 c H	(La0.6 Sr0.25 K0.15) (Mn O3)	LaAlO3	Zemni, S.; Dhahri, Ja.; Cherif, K.; Dhahri, J.; Oumezzine, M.; Ghedira, M.; Vincent, H.	5.5132(2) 5.5132(2) 13.3701(7) 90. 90. 120.	351.94	293.00	0.101325	2005	10	
152777	R -3 c H	(La0.7 Sr0.3) ((Mn0.95 Sn0.05) O3)	LaAlO3	Kallel, N.; Froehlich, K.; Pignard, S.; Oumezzine, M.; Vincent, H.	5.5247(1) 5.5247(1) 13.3867(3) 90. 90. 120.	353.85	293.00	0.101325	2005	10	
152778	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Sn0.1) O3)	LaAlO3	Kallel, N.; Froehlich, K.; Pignard, S.; Oumezzine, M.; Vincent, H.	5.5437(2) 5.5437(2) 13.4259(4) 90. 90. 120.	357.33	293.00	0.101325	2005	10	
152779	R -3 c H	(La0.7 Sr0.3) ((Mn0.85 Sn0.15) O3)	LaAlO3	Kallel, N.; Froehlich, K.; Pignard, S.; Oumezzine, M.; Vincent, H.	5.5548(3) 5.5548(3) 13.4638(8) 90. 90. 120.	359.78	293.00	0.101325	2005	10	
153036	R -3 m H	Ba3 La3 (Mn2 W3 O18)	Ba6Lu2W3O18	Li Zhaofei; Sun Jun Liang; Wang Yingxia; You Liping; Lin Jian Hua	5.7371(1) 5.7371(1) 41.8336(5) 90. 90. 120.	1192.45	293.00	0.101325	2005	10	
153632	R -3 c H	(La0.7 Sr0.3) ((Mn0.97 Ti0.03) O3)	LaAlO3	Kim, M.S.; Yang, J.B.; Cai, Q.; Zhou, X.D.; James, W.J.; Yelon, W.B.; Parris, P.E.; Buddhikot, D.; Malik, S.K.	5.5107(1) 5.5107(1) 13.3635(4) 90. 90. 120.	351.45	300.00	0.101325	2005	10	
153633	R -3 c H	(La0.7 Sr0.3) ((Mn0.97 Ti0.03) O3)	LaAlO3	Kim, M.S.; Yang, J.B.; Cai, Q.; Zhou, X.D.; James, W.J.; Yelon, W.B.; Parris, P.E.; Buddhikot, D.; Malik, S.K.	5.4940(1) 5.4940(1) 13.3037(4) 90. 90. 120.	347.76	10.00	0.101325	2005	10	
153634	R -3 c H	(La0.7 Sr0.3) ((Mn0.95 Ti0.05) O3)	LaAlO3	Kim, M.S.; Yang, J.B.; Cai, Q.; Zhou, X.D.; James, W.J.; Yelon, W.B.; Parris, P.E.; Buddhikot, D.; Malik, S.K.	5.5157(2) 5.5157(2) 13.3699(5) 90. 90. 120.	352.26	300.00	0.101325	2005	10	
153635	R -3 c H	(La0.7 Sr0.3) ((Mn0.95 Ti0.05) O3)	LaAlO3	Kim, M.S.; Yang, J.B.; Cai, Q.; Zhou, X.D.; James, W.J.; Yelon, W.B.; Parris, P.E.; Buddhikot, D.; Malik, S.K.	5.4989(1) 5.4989(1) 13.3137(4) 90. 90. 120.	348.64	10.00	0.101325	2005	10	
153636	R -3 c H	(La0.7 Sr0.3) ((Mn0.9 Ti0.1) O3)	LaAlO3	Kim, M.S.; Yang, J.B.; Cai, Q.; Zhou, X.D.; James, W.J.; Yelon, W.B.; Parris, P.E.; Buddhikot, D.; Malik, S.K.	5.5225(2) 5.5225(2) 13.3845(5) 90. 90. 120.	353.51	300.00	0.101325	2005	10	
