CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
19264	P b n m	(Sm0.32 Pr0.18 Sr0.5) Mn O3	GdFeO3	Kurbakov, A.I.; Ryzhov, V.A.; Runov, V.V.; Bykov, E.O.; Larionov, I.I.; Deriglazov, V.V.; Martin, C.; Maignan, A.	5.4641(3) 5.4308(2) 7.6366(2) 90. 90. 90.	226.61	300.00	0.101325	2019	-1	
20121	I m m 2	K2 Mn2 Zn4 Si4 O15		Pushcharovskii, D.Yu.; Pobedimskaya, E.A.; Belov, N.V.	8.944(2) 15.834(2) 5.205(4) 90. 90. 90.	737.13	293.00	0.101325	1969	-1	
22301	P n m a	Pb Mn (V O4) (O H)	PbMnVO4(OH)	Donaldson, D.M.; Barnes, W.H.	7.663(5) 6.191(5) 9.522(5) 90. 90. 90.	451.74	293.00	0.101325	1955	-1	
24083	P c c a	Cs Mn Cl3 (H2 O)2	CsFeCl3(H2O)2	Jensen, S.J.; Andersen, P.; Rasmussen, S.E.	9.060(5) 7.285(5) 11.455(5) 90. 90. 90.	756.05	293.00	0.101325	1962	-1	
24323	P c c a	Rb (Mn Cl3) (H2 O)2	CsFeCl3(H2O)2	Jensen, S.J.	9.005(5) 7.055(5) 11.340(5) 90. 90. 90.	720.43	293.00	0.101325	1967	-1	
25052	P n m a	Pr0.75 Na0.25 Mn0.75 Ni0.25 O3		Rozilah, R.; Yaakob, M.K.; Yahya, A.K.	5.4405 7.6889 5.4499 90. 90. 90.	227.98	293.00	0.101325	2020	-1	
25053	P n m a	(Pr0.75 Na0.25 Mn0.5 Ni0.5 O3)1.3333		Rozilah, R.; Yaakob, M.K.; Yahya, A.K.	5.4590 7.6937 5.4428 90. 90. 90.	228.60	293.00	0.101325	2020	-1	
27015	P n m a	Bi0.85 Ca0.15 Fe0.5 Mn0.5 O3	GdFeO3	Khomchenko, V.A.; Silibin, M.V.; Bushinsky, M.V.; Latushka, S.I.; Karpinsky, D.V.	5.55404(14) 7.8009(2) 5.46364(14) 90. 90. 90.	236.72	300.00	0.101325	2020	-1	
27025	P n m a	Bi0.85 Ca0.15 Fe0.5 Mn0.5 O3	GdFeO3	Khomchenko, V.A.; Silibin, M.V.; Bushinsky, M.V.; Latushka, S.I.; Karpinsky, D.V.	5.51840(13) 7.7968(2) 5.48875(14) 90. 90. 90.	236.16	5.00	0.101325	2020	-1	
32882	P m n 21	Li1.976 Mg Mn0.006 Ge1.018 O4	Cu3AsS4	Bai, Yuxing; Zheng, Zhongzhong; Wu, Li; Kong, Yongfa; Zhang, Yi; Xu, Jingjun	6.4042(2) 5.4686(2) 5.0063(16) 90. 90. 90.	175.33	293.00	0.101325	2021	-1	
32883	P m n 21	Li1.978 Mg Mn0.022 Ge O4		Bai, Yuxing; Zheng, Zhongzhong; Wu, Li; Kong, Yongfa; Zhang, Yi; Xu, Jingjun	6.3990(4) 5.4744(3) 5.0013(2) 90. 90. 90.	175.20	293.00	0.101325	2021	-1	
32884	P m n 21	Li1.976 Mg Mn0.024 Ge O4	Cu3AsS4	Bai, Yuxing; Zheng, Zhongzhong; Wu, Li; Kong, Yongfa; Zhang, Yi; Xu, Jingjun	6.39737(4) 5.47772(8) 4.99875(6) 90. 90. 90.	175.17	293.00	0.101325	2021	-1	
34520	C c c a Z	Mn Al2 (Si O3)2 (O H)4	MnAl2(SiO3)2(OH)4	Naumova, I.S.; Pobedimskaya, E.A.; Belov, N.V.	13.831 20.29599 5.121 90. 90. 90.	1437.54	293.00	0.101325	1974	-1	
34817	P b n m	Fe1.84 Mg0.08 Mn0.08 (Si O4)	Mg2SiO4	Birle, J.D.; Gibbs, G.V.; Moore, P.B.; Smith, J.V.	4.816 10.469 6.099 90. 90. 90.	307.50	293.00	0.101325	1968	-1	
40749	P n n m	(Mg3.44 Mn10.56) O2 (Si4 O12)1.33 (O H)13.33	(Mn,Mg)21(Si4O12)2(O3)(OH)20	Ferraris, G.; Mellini, M.; Merlino, S.	13.79 13.68 3.279 90. 90. 90.	618.57	293.00	0.101325	1987	-1	
45984	P n m a	(Bi0.85 Ca0.15) (Fe0.55 Mn0.45) O3	GdFeO3	Khomchenko, V.A.; Das, M.; Paixão, J.A.; Silibin, M.V.; Karpinsky, D.V.	5.55660(11) 7.80435(18) 5.46635(11) 90. 90. 90.	237.06	300.00	0.101325	2022	-1	
45985	P n m a	(Bi0.85 Ca0.15) (Fe0.55 Mn0.45) O3	GdFeO3	Khomchenko, V.A.; Das, M.; Paixão, J.A.; Silibin, M.V.; Karpinsky, D.V.	5.52125(11) 7.79853(18) 5.49161(11) 90. 90. 90.	236.45	5.00	0.101325	2022	-1	
46131	P n m a	(La0.53 Ca0.47) (Mn0.5 Cr0.5) O3	GdFeO3	Khammassi, F.; Cherif, W.; Sales, A.J.M.; Riahi, K.; Graça, M.P.F.; Dammak, M.	5.498(8) 7.701(1) 5.449(3) 90. 90. 90.	230.71	293.00	0.101325	2021	-1	
49844	P n m a	Pr0.45 Ca0.55 Mn0.95 V0.05 O3	GdFeO3	Debnath, Mintu; Biswas, Bhaskar; Bose, Esa; Charan Das, Sambhu; Chatterjee, Souvik; Pal, Sudipta	5.40369 7.60633 5.39169 90. 90. 90.	221.61	293.00	0.101325	2022	-1	
49845	P n m a	Pr0.45 Ca0.55 Mn0.9 V0.1 O3	GdFeO3	Debnath, Mintu; Biswas, Bhaskar; Bose, Esa; Charan Das, Sambhu; Chatterjee, Souvik; Pal, Sudipta	5.41307 7.62108 5.39777 90. 90. 90.	222.68	293.00	0.101325	2022	-1	
54905	P n m a	(Pr0.7 Ca0.3) ((Mn0.9 Fe0.1) O3)	GdFeO3	Kozlenko, D.P.; Glazkov, V.P.; Medvedeva, I.V.; Savenko, B.N.; Voronin, V.I.	5.461(5) 7.685(8) 5.431(5) 90. 90. 90.	227.93	293.00	0.101325	2003	-1	
54906	P n m a	(Pr0.7 Ca0.3) ((Mn0.9 Fe0.1) O3)	GdFeO3	Kozlenko, D.P.; Glazkov, V.P.; Medvedeva, I.V.; Savenko, B.N.; Voronin, V.I.	5.461 7.61(1) 5.431 90. 90. 90.	225.70	293.00	2700.0	2003	-1	
54907	P n m a	(Pr0.7 Ca0.3) ((Mn0.9 Fe0.1) O3)	GdFeO3	Kozlenko, D.P.; Glazkov, V.P.; Medvedeva, I.V.; Savenko, B.N.; Voronin, V.I.	5.461 7.59(1) 5.431 90. 90. 90.	225.11	293.00	3700.0	2003	-1	
55912	P n m a	(La0.66 Ca0.33 Y0.01) (Mn O3)	(Ca,Li)(Zr,Ta)O3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4417(1) 7.6815(1) 5.4504(1) 90. 90. 90.	227.83	298.00	0.101325	2004	-1	
55913	P n m a	(La0.65 Ca0.33 Y0.02) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4296(2) 7.6275(3) 5.3917(2) 90. 90. 90.	223.29	298.00	0.101325	2004	-1	
55914	P n m a	(La0.64 Ca0.33 Y0.03) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4450(1) 7.6978(2) 5.4250(1) 90. 90. 90.	227.39	298.00	0.101325	2004	-1	
55915	P n m a	(La0.62 Ca0.33 Y0.05) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4378(2) 7.6694(3) 5.4391(2) 90. 90. 90.	226.84	298.00	0.101325	2004	-1	
55916	P n m a	(La0.59 Ca0.33 Y0.08) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4301(1) 7.6613(2) 5.4281(1) 90. 90. 90.	225.82	298.00	0.101325	2004	-1	
55917	P n m a	(La0.57 Ca0.33 Y0.1) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4374(1) 7.6709(2) 5.4313(1) 90. 90. 90.	226.54	298.00	0.101325	2004	-1	
55918	P n m a	(La0.52 Ca0.33 Y0.15) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4524(2) 7.6735(3) 5.4309(2) 90. 90. 90.	227.22	298.00	0.101325	2004	-1	
55919	P n m a	(La0.47 Ca0.33 Y0.2) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4606(2) 7.6731(2) 5.4235(2) 90. 90. 90.	227.24	298.00	0.101325	2004	-1	
55920	P n m a	(La0.42 Ca0.33 Y0.25) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4349(1) 7.6736(3) 5.4432(1) 90. 90. 90.	227.01	298.00	0.101325	2004	-1	
55921	P n m a	(La0.37 Ca0.33 Y0.3) (Mn O3)	GdFeO3	Sha, H.; Wu, X.-S.; Xu, Y.M.; Hu, A.; Jiang, S.S.	5.4279(3) 7.6314(5) 5.3938(3) 90. 90. 90.	223.42	298.00	0.101325	2004	-1	
56662	P b n m	(La0.57 Nd0.1 Ca0.33) (Mn O3)	GdFeO3	Radaelli, P.G.; Cox, D.E.; Marezio, D.E.; Cheong, S.-W.	5.453 5.449 7.696 90. 90. 90.	228.67	293.00	0.101325	1997	-1	
56663	P b n m	(La0.47 Nd0.2 Ca0.33) (Mn O3)	GdFeO3	Radaelli, P.G.; Cox, D.E.; Marezio, D.E.; Cheong, S.-W.	5.447 5.454 7.689 90. 90. 90.	228.42	293.00	0.101325	1997	-1	
56664	P b n m	(La0.335 Nd0.335 Ca0.33) (Mn O3)	GdFeO3	Radaelli, P.G.; Cox, D.E.; Marezio, D.E.; Cheong, S.-W.	5.440 5.452 7.679 90. 90. 90.	227.75	293.00	0.101325	1997	-1	
56665	P b n m	(La0.17 Nd0.5 Ca0.33) (Mn O3)	GdFeO3	Radaelli, P.G.; Cox, D.E.; Marezio, D.E.; Cheong, S.-W.	5.429 5.460 7.664 90. 90. 90.	227.18	293.00	0.101325	1997	-1	
61676	P b a m	Mn (H2 O)6 Zn Br4		Villella, M.; Faggiani, R.; Brown, I.D.	12.444(3) 12.952(3) 8.002(1) 90. 90. 90.	1289.72	293.00	0.101325	1986	-1	
64207	P n m a	(Nd0.5 Sm0.5)0.5 Sr0.5 Mn O3	GdFeO3	Chatterjee, Soma; Das, I.	5.4606(2) 7.6376(4) 5.4273(2) 90. 90. 90.	226.35	293.00	0.101325	2023	-1	
69674	C m m 2	Cs2 (Mn F5) (H2 O)		Hahn, F.; Massa, W.	9.740(2) 8.674(1) 4.260(1) 90. 90. 90.	359.91	293.00	0.101325	1990	-1	
70366	P n m a	La2 Cu0.5 Zn0.5 Mn O6	GdFeO3	Singh, Digvijay Narayan; Shamim, Md.K.; Panchal, G.; Choudhary, R.J.; Yadav, A.K.; Jha, S.N.; Bhattacharyya, D.; Molak, A.; Mahato, Dev K.	5.48 7.78 5.53 90. 90. 90.	235.77	293.00	0.101325	2023	-1	
71465	C m c m	Sr Mn2 (Si2 O7) (O H)2 (H2 O)	SrMn2(Si2O7)(OH)2(H2O)	Armbruster, T.; Oberhaensli, R.; Bermanec, V.	6.255(1) 9.034(2) 13.397(2) 90. 90. 90.	757.03	293.00	0.101325	1992	-1	
71940	P n c a	Na7 (Mn (H I O6)2 (H2 I O6)) (H2 O)18		Levason, W.; Spicer, M.D.; Webster, M.	10.281(7) 15.971(2) 19.564(2) 90. 90. 90.	3212.37	293.00	0.101325	1992	-1	
82628	P n m a	(Nd0.7 Sr0.08 Ca0.22) Mn O3	GdFeO3	Millange, F.; Caignaert, V.; Mather, G.; Suard, E.; Raveau, B.	5.4708(1) 7.6708(1) 5.4254(1) 90. 90. 90.	227.68	293.00	0.101325	1996	-1	
82631	P n m a	(Nd0.7 Sr0.08 Ca0.22) Mn O3	GdFeO3	Millange, F.; Caignaert, V.; Mather, G.; Suard, E.; Raveau, B.	5.4734(1) 7.6583(1) 5.4139(1) 90. 90. 90.	226.93	1.70	0.101325	1996	-1	
88214	P n m a	Sr La Mn Ru O6	GdFeO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5256(2) 7.8158(3) 5.5669(2) 90. 90. 90.	240.42	305.00	0.101325	1999	-1	
88215	P n m a	Sr La Mn Ru O6	GdFeO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5287(2) 7.8202(3) 5.5714(2) 90. 90. 90.	240.88	373.00	0.101325	1999	-1	
88216	P n m a	Sr La Mn Ru O6	GdFeO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5327(2) 7.8268(3) 5.5769(2) 90. 90. 90.	241.50	453.00	0.101325	1999	-1	
88217	P n m a	Sr La Mn Ru O6	GdFeO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5349(1) 7.8291(2) 5.5792(1) 90. 90. 90.	241.77	483.00	0.101325	1999	-1	
88963	P m n 21	(N H4) Mn (As O4) (H2 O)	NH4CoPO4H2O	Mesa, J.L.; Pizarro, J.L.; Lezama, L.; Goni, A.; Arriortua, M.I.; Rojo, T.	5.840(1) 9.063(1) 4.987(1) 90. 90. 90.	263.95	298.00	0.101325	1999	-1	
90020	I b m m	(La1.33 Na0.66) (Mn0.66 Ti1.34) O6	BaPbO3(oI20)	Ruiz, A.I.; Lopez, M.L.; Veiga, M.L.; Pico, C.	5.4881(3) 5.4757(2) 7.7407(7) 90. 90. 90.	232.62	300.00	0.101325	2000	-1	
90021	I b m m	(La1.33 Na0.66) (Mn0.66 Ti1.34) O6	BaPbO3(oI20)	Ruiz, A.I.; Lopez, M.L.; Veiga, M.L.; Pico, C.	5.4931(4) 5.4821(8) 7.7501(1) 90. 90. 90.	233.38	400.00	0.101325	2000	-1	
90362	P b n m	(La0.325 Sr0.65) (Mn O (O1.375 F0.575))	GdFeO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.510(7) 5.461(1) 7.740(5) 90. 90. 90.	232.90	293.00	0.101325	2000	-1	
90363	P b n m	(La0.275 Sr0.65) (Mn O (O1.325 F0.625))	GdFeO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.514(6) 5.460(9) 7.723(2) 90. 90. 90.	232.51	293.00	0.101325	2000	-1	
90364	P b n m	(La0.275 Sr0.7) (Mn O (O1.175 F0.775))	(Ca,Li)(Zr,Ta)O3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.506(9) 5.457(2) 7.711(1) 90. 90. 90.	231.69	293.00	0.101325	2000	-1	
90365	P b n m	(La0.325 Sr0.65) (Mn O (O F0.95))	GdFeO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.504(9) 5.456(7) 7.705(8) 90. 90. 90.	231.38	293.00	0.101325	2000	-1	
96121	P n m a	(La0.184 Pr0.734 Na0.082) Mn O3	GdFeO3	Megdiche, S.; Ellouze, M.; Cheikhrouhou, A.; Cai, Q.; Yelon, W.B.	5.5457(6) 7.7064(9) 5.4689(7) 90 90 90	233.73	293.00	0.101325	2003	-1	
96122	P n m a	(La0.184 Pr0.734 Na0.082) Mn O3	GdFeO3	Megdiche, S.; Ellouze, M.; Cheikhrouhou, A.; Cai, Q.; Yelon, W.B.	5.5367(8) 7.669(1) 5.4523(8) 90 90 90	231.51	10.00	0.101325	2003	-1	
96701	P b n m	Nd0.5 Ca0.5 (Mn0.97 Ru0.03) O3	GdFeO3	Moritomo, Y.; Machida, A.; Nonobe, T.; Ohoyama, K.	5.3826(3) 5.4106(2) 7.6034(4) 90 90 90	221.43	300.00	0.101325	2002	-1	
96702	P b n m	Nd0.5 Ca0.5 (Mn0.97 Cr0.03) O3	GdFeO3	Moritomo, Y.; Machida, A.; Nonobe, T.; Ohoyama, K.	5.3807(3) 5.4013(2) 7.5984(3) 90 90 90	220.83	300.00	0.101325	2002	-1	
97988	P b n m	(La0.667 (Ba0.125 Ca0.875)0.333) Mn O3	GdFeO3	Zhang, Y.B.; Li, S.; Sun, C.Q.; Gao, W.	5.4916(1) 5.4686(2) 7.7295(3) 90 90 90	232.13	293.00	0.101325	2003	-1	
97989	P b n m	(La0.667 (Ba0.25 Ca0.75)0.333) Mn O3	GdFeO3	Zhang, Y.B.; Li, S.; Sun, C.Q.; Gao, W.	5.4998(2) 5.4734(2) 7.7369(3) 90 90 90	232.90	293.00	0.101325	2003	-1	
99738	C m c m	Rb2 (Mn F5 (H2 O))	Rb2MnF5H2O	Galicka, K.; Slodczyk, A.; Ratuszna, A.; Daniel, P.; Malecki, G.	9.655(1) 8.105(3) 8.456(7) 90 90 90	661.71	293.00	0.101325	2004	-1	
100431	C c c a Z	Mn Al2 (Si2 O6) (O H)4	MnAl2(SiO3)2(OH)4	Lindemann, W.; Woegerbauer, R.; Berger, P.	13.718 20.21599 5.132 90. 90. 90.	1423.22	293.00	0.101325	1979	-1	
116721	A 21 a m	Bi2 La Nb1.5 Mn0.5 O9	Bi3TbNb2O9	Wendari, Tio Putra; Arief, Syukri; Mufti, Nandang; Blake, Graeme R.; Baas, Jacob; Suendo, Veinardi; Prasetyo, Anton; Insani, Andon; Zulhadjri, Zulhadjri	5.4929(3) 5.4963(4) 24.8213(1) 90. 90. 90.	749.37	300.00	0.101325	2022	-1	
116951	P n m a	Mg5 (Mg1.48 Mn0.52) Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, Mark D.; Gatta, G. Diego; Rotiroti, Nicola	18.584(8) 17.989(4) 5.283(2) 90. 90. 90.	1766.15	293.00	0.1	2011	-1	
116952	P n m a	Mg5 (Mg1.48 Mn0.52) Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, Mark D.; Gatta, G. Diego; Rotiroti, Nicola	18.342(8) 17.878(5) 5.246(2) 90. 90. 90.	1720.26	293.00	1980.0	2011	-1	
116953	P n m a	Mg5 (Mg1.48 Mn0.52) Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, Mark D.; Gatta, G. Diego; Rotiroti, Nicola	18.132(9) 17.742(4) 5.207(2) 90. 90. 90.	1675.08	293.00	4570.0	2011	-1	
116954	P n m a	Mg5 (Mg1.48 Mn0.52) Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, Mark D.; Gatta, G. Diego; Rotiroti, Nicola	18.020(9) 17.672(5) 5.187(2) 90. 90. 90.	1651.80	293.00	6130.0	2011	-1	
120148	P n m a	(La0.67 Ca0.33) (Mn0.99 Sn0.01) O3	GdFeO3	Assaridis, E.; Panagiotopoulos, I.; Moukarika, A.; Bakas, T.	5.4586(1) 7.7146(2) 5.5005(1) 90. 90. 90.	231.63	293.00	0.101325	2007	-1	
122074	P b n 21	Li2 Co0.9375 Mn0.0625 Si O4	Na2ZnSiO4	Chen, Zhenlian; Schwarz, Bjoern; Zhang, Xianhui; Du, Wenqiang; Zheng, Lirong; Tian, Ailing; Zhang, Ying; Zhang, Zhiyong; Zeng, Xiao Cheng; Zhang, Zhifeng; Huai, Liyuan; Wu, Jinlei; Ehrenberg, Helmut; Wang, Deyu; Li, Jun	6.2894 10.7869 4.9558 90. 90. 90.	336.22	293.00	0.101325	2021	-1	
123450	P n m a	Nd0.75 Ba0.25 Mn0.5 Fe0.5 O3	GdFeO3	Gilev, A.R.; Hossain, A.; Kiselev, E.A.; Cherepanov, V.A.	5.503 7.776 5.511 90. 90. 90.	235.82	293.00	0.101325	2018	-1	
124100	C m c m	K0.25 Mn0.95 Ir0.02 O2 (H2 O)0.68		Saito, Ryota; Tanaka, Hideki; Teshima, Katsuya; Takimoto, Daisuke; Hideshima, Sho; Sugimoto, Wataru	2.8533(1) 5.1308(2) 14.2514(6) 90. 90. 90.	208.64	293.00	0.101325	2022	-1	
124101	C m c m	K0.26 Mn0.90 Ir0.06 O2 (H2 O)0.71		Saito, Ryota; Tanaka, Hideki; Teshima, Katsuya; Takimoto, Daisuke; Hideshima, Sho; Sugimoto, Wataru	2.8765(2) 5.0784(2) 14.270(1) 90. 90. 90.	208.46	293.00	0.101325	2022	-1	
126833	P n m a	(La0.9 Pr0.1) (Mn0.8 Co0.2) O3	GdFeO3	Choudhary, B.L.; Kumari, Namita; Sarita; Anchal; Palsaniya, K.K.; Choudhary, S.R.; Priya; Alvi, P.A.; Dolia, S.N.; Kumar, Sudhish	5.4939 7.7767 5.5226 90. 90. 90.	235.95	293.00	0.101325	2023	-1	
131809	P b n m	Nd0.67 Sr0.33 Mn0.9 Cr0.1 O3	GdFeO3	Joseph, Smitha; John, Reenu Elizabeth; Saban, K.V.	5.4617(2) 5.4425(2) 7.6922(3) 90.00000 90.00000 90.00000	228.65	293.00	0.101325	2019	-1	
131810	P b n m	Nd0.67 Sr0.33 Mn0.9 Fe0.1 O3	GdFeO3	Joseph, Smitha; John, Reenu Elizabeth; Saban, K.V.	5.4653(3) 5.4419(3) 7.6913(4) 90.00000 90.00000 90.00000	228.75	293.00	0.101325	2019	-1	
131811	P b n m	Nd0.67 Sr0.33 Mn0.9 Ni0.1 O3	GdFeO3	Joseph, Smitha; John, Reenu Elizabeth; Saban, K.V.	5.4561(2) 5.4328(2) 7.6796(3) 90.00000 90.00000 90.00000	227.63	293.00	0.101325	2019	-1	
133022	P n m a	Pr0.67 Ba0.33 Mn0.9 Ru0.1 O3	(Ca,Li)(Zr,Ta)O3	Mohamed, Zakiah; Shahron, Intan Syazwani; Ibrahim, Norazila; Maulud, Mohd Fauzi	5.5040 7.7812 5.5288 90. 90. 90.	236.79	293.00	0.101325	2020	-1	
134338	P b n m	(La0.5 Pr0.2 Ca0.3) Mn O3	GdFeO3	Ho, T.A.; Lim, S.H.; Phan, T.L.; Yu, S.C.	5.446 5.443 7.688 90. 90. 90.	227.89	293.00	0.101325	2017	-1	
134339	P b n m	(La0.4 Pr0.3 Ca0.3) Mn O3	GdFeO3	Ho, T.A.; Lim, S.H.; Phan, T.L.; Yu, S.C.	5.435 5.434 7.675 90. 90. 90.	226.67	293.00	0.101325	2017	-1	
134340	P b n m	(La0.3 Pr0.4 Ca0.3) Mn O3	GdFeO3	Ho, T.A.; Lim, S.H.; Phan, T.L.; Yu, S.C.	5.432 5.425 7.663 90. 90. 90.	225.82	293.00	0.101325	2017	-1	
134341	P b n m	(La0.2 Pr0.5 Ca0.3) Mn O3	GdFeO3	Ho, T.A.; Lim, S.H.; Phan, T.L.; Yu, S.C.	5.431 5.416 7.654 90. 90. 90.	225.14	293.00	0.101325	2017	-1	
136933	P n m a	Sm0.592 Sr0.408 Mn0.912 Ti0.133 O2.546		Anand, Anitha; Manjuladevi, M.; Veena, R.K.; Veena, V.S.; Koshkid'ko, Yuri S.; Sagar, S.	5.44767(83) 7.68525(72) 5.45213(82) 90. 90. 90.	228.26	293.00	0.101325	2022	-1	
136934	P n m a	Sm0.553 Sr0.403 Mn0.855 Ti0.152 O3.096		Anand, Anitha; Manjuladevi, M.; Veena, R.K.; Veena, V.S.; Koshkid'ko, Yuri S.; Sagar, S.	5.46102(59) 7.71226(53) 5.46691(67) 90. 90. 90.	230.25	293.00	0.101325	2022	-1	
137795	P b n m	La1.75 Ca0.25 Mn Ti O6	GdFeO3	Selmi, R.; Cherif, W.; Sarabando, A.R.; Ferreira, N.M.; Ktari, L.	5.4530(3) 5.4272(3) 7.6796(4) 90. 90. 90.	227.27	293.00	0.101325	2022	-1	
145944	P n m a	Cs4 (Mn (O H2)2 (Mo7 O22 (O2)2)) (H2 O)4.25		Shang, Jining; Li, Xiang; Ren, Yuanhang; Ding, Hongxin; Cao, Jiapeng; He, Rui; Yue, Bin; He, Heyong	23.5716(17) 10.7966(8) 12.5938(9) 90 90 90	3205.03	173.00	0.101325	2023	-1	
149781	P b a m	(Ni0.5 Cu0.5)2 Mn B O5	Mg2FeBO5	Kartashev, Andrey; Eremin, Evgeniy; Moshkina, Evgeniya; Molokeev, Maksim; Sofronova, Svetlana	9.1828(3) 12.2766(3) 3.0091(1) 90. 90. 90.	339.23	295.00	0.101325	2022	-1	
150708	P b n m	(Nd0.5 Ca0.5) ((Mn0.99 Ru0.01) O3)	(Ca,Li)(Zr,Ta)O3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3756(3) 5.3987(3) 7.5870(4) 90. 90. 90.	220.18	300.00	0.101325	2003	-1	
150709	P b n m	(Nd0.5 Ca0.5) ((Mn0.98 Ru0.02) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3769(3) 5.4019(3) 7.5921(4) 90. 90. 90.	220.52	300.00	0.101325	2003	-1	
150710	P b n m	(Nd0.5 Ca0.5) ((Mn0.97 Ru0.03) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3829(3) 5.4106(2) 7.6034(4) 90. 90. 90.	221.45	300.00	0.101325	2003	-1	
150711	P b n m	(Nd0.5 Ca0.5) ((Mn0.95 Ru0.05) O3.12)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3793(4) 5.4099(4) 7.6010(5) 90. 90. 90.	221.20	300.00	0.101325	2003	-1	
150712	P b n m	(Nd0.5 Ca0.5) ((Mn0.93 Ru0.07) O3.27)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3828(3) 5.4166(3) 7.6070(5) 90. 90. 90.	221.79	300.00	0.101325	2003	-1	
150713	P b n m	(Nd0.5 Ca0.5) ((Mn0.92 Ru0.08) O3.27)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3825(4) 5.4194(4) 7.6082(5) 90. 90. 90.	221.93	300.00	0.101325	2003	-1	
150714	P b n m	(Nd0.5 Ca0.5) ((Mn0.9 Ru0.1) O3.18)	CaMnO3+x	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3857(5) 5.4268(4) 7.6140(6) 90. 90. 90.	222.54	300.00	0.101325	2003	-1	
150715	P b n m	(Nd0.5 Ca0.5) ((Mn0.99 Cr0.01) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3745(2) 5.3953(2) 7.5846(3) 90. 90. 90.	219.93	300.00	0.101325	2003	-1	
150716	P b n m	(Nd0.5 Ca0.5) ((Mn0.98 Cr0.02) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3705(3) 5.3907(3) 7.5789(4) 90. 90. 90.	219.41	300.00	0.101325	2003	-1	
150717	P b n m	(Nd0.5 Ca0.5) ((Mn0.97 Cr0.03) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3807(3) 5.4013(2) 7.5989(4) 90. 90. 90.	220.85	300.00	0.101325	2003	-1	
150718	P b n m	(Nd0.5 Ca0.5) ((Mn0.96 Cr0.04) O3)	GdFeO3	Xu Sheng; Moritomo, Y.; Machida, A.; Ohoyama, K.; Nakamura, A.	5.3788(3) 5.3995(3) 7.5931(4) 90. 90. 90.	220.53	300.00	0.101325	2003	-1	
